epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,dying_relu,gradient_vanish,gradient_explode,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage,label
24.5,0.0022928600584509575,0.9999599993228913,7.218548289696515e-05,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0010554726869539998,0.00062198326075,0.00193258654334,0.00021958441841580002,0.0010470669431060001,0.00017907233530147664,1.8767715999999999,2.2304450119999997,1.6482507176500134e-05,2.088587632813253e-05,43.114,65.35107421875,7.996,correct
24.5,0.08064821362495417,-2.5607774108886723,0.08591161936521527,-9.483746325683592,0.0,1.0,1.0,0.52,0.0,0.0,0.0,0.0,0.006643081338,0.00718524009,0.024367313616000003,0.0019044793518,0.0033002938679999993,0.00017907233530147664,0.3914088032,0.2842207224,-7.051802792e-05,0.0022704175924,21.746,34.925146484375,8.600000000000001,buggy
24.5,443.81578271776436,-12.077001574707031,0.8755739445984364,-3.244872738647461,0.0,1.0,1.0,0.96,0.02,0.0,0.0,0.0,10865.726191796555,17437.47997539215,44764.18591796956,0.3485722,97.454814,0.08953615834470835,0.04792734493999999,0.06929048764,-0.0081372226336,0.0030122777198,22.554000000000002,39.9041015625,8.899999999999999,buggy
24.5,413.8789813861251,-16.39570857543945,0.6052078840136528,-4.021868569946289,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,81.69098222896399,91.847010686874,318.29496229292,0.2751768,56.05598,0.08953615834470835,0.08376354921,0.06252385166,-0.0065891171766000005,0.0025887502266,22.21,40.647412109375,8.899999999999999,buggy
24.5,3791.934100009799,-20.242242578124998,0.2041294650733471,-2.035809301757813,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,250.36679759334,421.3970727799,1489.9967759338,0.43352436,108.11516,0.08953615834470835,0.3538315748,0.12521463525999998,0.004180809642,0.00512917697,24.07,47.941025390625,9.399999999999999,buggy
24.5,1329.6704280816018,-17.610802618408204,0.3381104101240635,-4.81560493774414,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,144.44079395120997,202.68688185340005,718.4959995118,0.42008076000000005,73.233936,0.08953615834470835,0.4009569793999999,0.11596808984,0.005927297388,0.0046460244419999994,23.986000000000004,48.644931640625,9.399999999999999,buggy
24.5,0.6929516351222992,0.05999999973922963,0.6931567907333374,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.026528434320000002,0.01342861789,0.04599222718,0.015852014349999995,0.01771540454,0.00017907233530147664,0.17965614259999996,0.022126682940000003,0.000213362440242,0.001410213914,3.8539999999999996,248.8783203125,7.399999999999999,buggy
24.5,0.693017246723175,0.5084999799728394,0.6937843120098114,0.4839999973773956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009616352724000001,0.0013415836957199998,0.0030770280202,2.6941309302e-07,3.461499422e-05,0.00017907233530147664,0.4984083129999999,0.01380855852,0.0008476936108000003,0.00011242325988000001,3.782,0.349765625,5.704000000000001,buggy
24.5,0.6884897696971893,0.3886101657152176,0.6987024784088135,0.2794000002741814,0.0,0.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0024857431412,0.00245510578,0.009111765634,0.00030616699062,0.0015760696618,0.00017907233530147664,0.08367038496000001,0.05182507402000001,2.401598876000001e-05,0.0008199639120000001,2.8039999999999994,58.7416845703125,9.0,correct
24.5,963.087909372449,-11.060584335327148,0.9030962732434272,-2.872116799926758,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,165.99127720825996,175.06169162568,594.34347208098,0.44233056,111.41457,0.08953615834470835,-0.021890667860000004,0.10394344148,-0.010928138796000002,0.004313948196000001,23.596,49.6480859375,9.399999999999999,buggy
24.5,167.68770765081047,-8.378762908935546,0.47154671624302863,-3.5362476196289068,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,60.7684359027832,52.59125970940801,165.31179902956399,0.18258718,48.64856399999999,0.08953615834470835,0.15014935097999998,0.057612534810000005,-0.003951986968992,0.0027391427898000005,23.544,50.321650390625,9.5,buggy
24.5,4312.361557542085,-16.041226776123047,1.6982240176200867,-5.8770615722656245,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,210336440.06942835,377391100.2082852,1143607200.694284,0.88462074,587.79106,0.08953615834470835,-0.24631865631999997,0.27058340019999993,-0.01985733228,0.010901787565999998,24.088,51.304140625,9.5,buggy
24.5,367.8646602673829,-6.998512213134765,0.5498742240667344,-2.6946313385009764,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,40.203850006070006,69.09253201931,242.93350006680004,0.26616832,13.327802799999999,0.08953615834470835,0.0991693093,0.04833996863,-0.006020012029948,0.0022360514112,23.531999999999996,41.3798095703125,9.0,buggy
24.5,15029809095.793755,0.5019767433404922,29969.351560811996,0.51,587486.36,0.08,1.0,0.98,0.02,0.0,0.0,0.0,55184141.35693719,79101603.3766077,251544766.24541545,0.00136937132,27651642.07334227,0.17763972590491173,-6737948766.280473,43928692610.91003,0.8396165163563463,4.79482201006676,3.852,8501.33984375,10.698000000000002,buggy
24.5,1752.0881106239558,-16.901784848022462,1.8305275052785874,-4.296382373046875,0.0,1.0,1.0,0.92,0.02,0.0,0.0,0.0,170.2609754368,162.87568631196,557.2075143715999,0.7313059199999999,118.245352,0.08953615834470835,-0.24592880171399997,0.08879280282,-0.01976128845,0.0037280156500000008,22.555999999999997,42.34859375,9.040000000000003,buggy
24.5,2484.090826407075,-22.778895394897457,1.6308540141582488,-4.4555269104003905,0.0,1.0,1.0,0.94,0.02,0.0,0.0,0.0,170.6528420147,253.59170604598006,898.3346201458,0.68595032,95.444532,0.08953615834470835,-0.25321950040799995,0.09516831535999999,-0.0201260545,0.003925222504,24.106000000000005,42.8995556640625,9.100000000000001,buggy
24.5,16292.646904957295,-125.78058846435547,3.1640070271492005,-7.534134155273438,0.0,1.0,1.0,0.96,0.02,0.0,0.0,0.0,29328.267883448763,51531.231650348185,170616.13883449577,1.11835334,4291.075,0.08953615834470835,-0.5844985908,0.12282110074000001,-0.03336447098,0.004858018365999999,22.932000000000002,43.7682470703125,9.160000000000002,buggy
24.5,986.2354661010206,-44.07151903076173,1.3135219694674014,-2.9219616424560546,0.0,1.0,1.0,0.94,0.02,0.0,0.0,0.0,356.8435294102499,333.0501882330001,1039.3540341062003,0.56067794,291.64856,0.08953615834470835,-0.10502470048000002,0.04315830284,-0.01432643795,0.001898732924,23.412000000000003,44.4208984375,9.116,buggy
24.5,1284.3931364935636,-16.619203298950193,1.415722213089466,-3.6230766845703126,0.0,1.0,1.0,0.94,0.02,0.0,0.0,0.0,5996.4215578062995,10672.083873417783,33775.6395780568,0.58437248,88.06121999999999,0.08953615834470835,-0.135887623046,0.08057571244,-0.015372321114,0.0034471519000000006,22.894000000000002,45.28982421875,9.2,buggy
24.5,2847.8843310546877,0.0,2768.1696240234373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172.17848949999998,117.38691999999999,395.86394260000003,41.94477782,139.21442019999998,0.00017907233530147664,0.19178051406000002,0.12749230466000003,-26.849574580000002,13.094007082000001,28.27,1.251953125,13.700000000000003,buggy
24.5,5294.5159063792225,-37.91191429443359,3.0449991369247438,-8.267655297851562,0.0,1.0,1.0,0.9,0.02,0.0,0.0,0.0,433.9899156056601,513.3558068147998,1721.9418360452005,1.2163068,241.81988,0.08953615834470835,-0.5118614673999999,0.16258843759999997,-0.030475287499999996,0.006475611217999999,22.878,46.55203125,9.288,buggy
24.5,0.692683471441269,0.03899999938905234,0.6938843560218811,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.02520555768,0.013524656690000001,0.04478553872000002,0.01435082,0.01645244178,0.00017907233530147664,0.18046736380000003,0.023889495259999997,0.00032117352252,0.0013147059687999999,2.03,272.673876953125,7.399999999999999,buggy
24.5,0.6912185418605804,0.37003389894962313,0.6949127650260926,0.30299999564886093,0.0,0.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0019902945058,0.0019459760991999996,0.0071513852939999985,0.00026968443722,0.00121418227912,0.00017907233530147664,0.08265490310000001,0.040009555819999994,-2.5189936060000012e-05,0.0006523922266,2.6940000000000004,59.839951171875,9.100000000000001,correct
24.5,1305.61253831923,-36.733877789306646,1.306900335252285,-4.258622436523438,0.0,1.0,1.0,0.94,0.02,0.0,0.0,0.0,87.23164530961998,158.02597992834,552.6659331008,0.60675582,25.680474,0.08953615834470835,-0.13010744314,0.10360129418000001,-0.015225336188,0.00430005266,24.078000000000003,47.225322265625,9.3,buggy
24.5,3719.545998905003,-23.31145140686035,0.9143159887194634,-3.200637869262695,0.0,0.88,1.0,0.98,0.02,0.0,0.0,0.0,198.80571722828,411.97779168672,1413.8361722860004,0.56185424,41.225888000000005,0.13430423906352368,-0.08394898507000001,0.0655088193,-0.013347028656,0.002628083034,23.41,52.0625048828125,9.600000000000001,buggy
